1,2,130801,団長さんへ<br>このチョコレートは、私の心からの気持ちだ。<br>こういう形でないとうまく伝えられないが……いつも感謝している。<br>ええい、気恥ずかしいな！　さっさと食べてしまえ！<br>まずいとか言ったら許さないからな！<br>マーガレット<br>,5,background/valentinecard_2.png,accent/valentineaccent_1.png,0,0,,0,
2,2,121303,%user%団長さんへ<br>こんな私ですけど、精一杯がんばって作ってみました。<br>あの……まずかったら、言ってくださいね？<br>自信なくて、もしかしたらお腹に違和感を覚えるかもしれませんが……。<br>おいしいって言ってくれたら、嬉しいです。<br>アカバナスイレン<br>,5,background/valentinecard_3.png,accent/valentineaccent_3.png,0,0,,0,
3,2,142401,%user%団長殿へ<br>あまり和を乱すのは良くないと思うのですが、<br>ウチの気持ちを込めて贈ります。<br>日頃の感謝と、あと、団長殿をたくさん想う気持ちが入ってます。<br>お口に合うかわかりませんが……食べてくれると嬉しいな。<br>キンモクセイ<br>,2,background/valentinecard_6.png,accent/valentineaccent_1.png,0,0,,0,
4,2,150801,団長さんへ<br>どうぞ、バレンタインのチョコレートです！<br>ボクが団長さんを大好きだって気持ち、いっぱい詰め込んだです！<br>団長さんが笑顔になってくれたら、ボクもとっても嬉しいです！<br>おなかいっぱい、召し上がってくださいです！<br>タンポポ<br>,2,background/valentinecard_3.png,accent/valentineaccent_2.png,0,0,,0,
5,2,141101,%user%団長さんへ<br>お口に合わないかもしれませんが、バレンタインチョコレートです。<br>いつも私を守ってくれる優しい団長さんに、<br>私ができる精一杯のお返しです。<br>私の気持ちを込めました。食べてもらえますか？<br>ミント<br>,2,background/valentinecard_2.png,accent/valentineaccent_1.png,0,0,,0,
6,2,120401,マスター・%user%へ<br>今日は殿方にチョコレートを贈る日だと聞きました。<br>義理と呼ばれるものと、本命と呼ばれるもので、<br>贈る意味合いが異なってくる、ということも学びました。<br>マスターに贈るのはもちろん……ふふ、言わなくてもわかりますよね。<br>グラジオラス<br>,5,background/valentinecard_6.png,accent/valentineaccent_1.png,0,0,,0,
7,2,120201,団長さん<br>ハッピーバレンタイーン♪　お待ちかねのチョコレートよー♪<br>大丈夫、安心して！　愛情以外は入ってないから。<br>お返しのことは、そんなに気にしなくていいわよ？<br>団長さんの愛情を独り占めできれば、私はそれで十分だから♪<br>ところでチョコバナナってどう思う？　クレナイより<br>,2,background/valentinecard_4.png,accent/valentineaccent_4.png,0,0,,0,
8,2,141301,%user%団長さんへ<br>どうぞ、チョコレートです。がんばって作ってみました。<br>うふふ、こういうのは若い子には負けませんよ。<br>ちょっと熱が入りすぎて、量が多くなってしまいましたが……。<br>きっと美味しいと思いますから、どうぞ召し上がれ。<br>ブルーロータス<br>,2,background/valentinecard_6.png,accent/valentineaccent_2.png,0,0,,0,
9,2,142201,%user%団長さんへ<br>どうぞ、チョコレートです。団長さんのためだけに私が作ったものです。<br>いっぱい身体を動かして作ったんですから、<br>受け取ってくれないと許しませんよ？<br>……嬉しい、と。ほんの少しでも思ってくれるなら、それでいいです。<br>シロツメクサより<br>,5,background/valentinecard_5.png,accent/valentineaccent_1.png,0,0,,0,
10,2,132801,ご主人様<br>どうか、このチョコレートを受け取ってください。<br>メイドのわたくしが、主人に対してこのような真似、<br>差し出がましいとは思うのですが……今日だけはお許しください。<br>丹精込めて作り上げましたので、喜んでいただけると嬉しいです。<br>コチョウラン<br>,2,background/valentinecard_2.png,accent/valentineaccent_4.png,0,0,,0,
11,2,130501,%user%団長さん<br>バレンタインのチョコレート、どうぞです～。<br>いっぱい、い～っぱい美味しくなるように、<br>気持ちをた～っくさん込めてみました～♪<br>愛情たっぷりですから、ぜひ召し上がってくださいね～。<br>セントポーリア<br>,2,background/valentinecard_3.png,accent/valentineaccent_1.png,0,0,,0,
12,2,152001,ご主人様へ<br>その、これ……チョコレート。<br>ごめんなさい。命令もされてないのに、作っちゃった。<br>でも、どうしてもご主人様にあげたいと思って……。<br>自分に自分で命令して、作ってみた。迷惑じゃなければいいんだけど。<br>スノーフレーク<br>,5,background/valentinecard_6.png,accent/valentineaccent_3.png,0,0,,0,
13,2,112601,%user%団長へ<br>バレンタインといえば……そう、カレーだね！<br>さぁさぁ団長、究極カレーを召し上がれ♪<br>……なーんて、実はこれ、カレーに見せかけたチョコクリームなの。<br>作るの大変だったから、美味しいって言ってほしいな！<br>アルストロメリア<br>,2,background/valentinecard_3.png,accent/valentineaccent_4.png,0,0,,0,
14,2,120203,団長へ<br>似合わないかもしれないけど……これ、チョコレート。<br>こんな機会でもないとなかなか言いにくいから、言うけどさ。<br>……あたしのこと、いつも見守ってくれて、ありがと。<br>本当に感謝してる。だから、食べてくれると嬉しい……かな。<br>アジサイ<br>,5,background/valentinecard_3.png,accent/valentineaccent_2.png,0,0,,0,
15,2,132401,団長へ<br>バレンタインのチョコレートアルよ！<br>団長のために、ワタシとってもがんばったアル！<br>いーっぱい食べて、また元気な笑顔を見せて欲しいネ！<br>いつもニコニコの団長さんが、ワタシ大好きアルヨ！<br>レンゲソウ<br>,2,background/valentinecard_3.png,accent/valentineaccent_5.png,0,0,,0,
16,2,152801,%user%団長さんへ<br>私達を引き合わせてくれた幸運に感謝しつつ、<br>このバレンタインチョコを贈ります。<br>二人の出会いが、永遠の愛へと続きますように……。<br>これからも末永くよろしくお願いしますね、団長さん。<br>ギンラン<br>,2,background/valentinecard_2.png,accent/valentineaccent_1.png,0,0,,0,
17,2,130301,%user%へ<br>えっと……このチョコ、もらってくれない？<br>贈り物じゃなくて、処分っていうか……つ、作りすぎて余ったのよ！<br>この包装紙も、リボンも、カードも、全部余り物で作っただけ！<br>……本当は一個分しか作ってないけど、余り物は余り物だから！<br>アブラナより<br>,5,background/valentinecard_7.png,accent/valentineaccent_4.png,0,0,,0,
18,2,132001,%user%団長さん<br>はいどうぞ、チョコレートです！<br>貴族ですから、こういうことはしっかりしないといけませんからね。<br>私くらいになると、色んな人にあげないといけませんから大変で大変で！<br>……すいません、嘘です。団長さんしかあげる人いません……。<br>アマリリス<br>,2,background/valentinecard_2.png,accent/valentineaccent_1.png,0,0,,0,
19,2,142501,%user%団長様へ<br>とっても甘いチョコレートをどうぞ。<br>少しだけお酒が入ってますが、酔うほどではありませんのでご安心を。<br>だって、団長様が酔うのはこれからですものね。<br>このあと一緒に、朝までゆっくりと……なぁんて、うふふ。<br>ジャスミン<br>,2,background/valentinecard_2.png,accent/valentineaccent_3.png,0,0,,0,
20,2,120801,%user%団長さんへ<br>はーいっ、どうぞ団長さん！　バレンタインのチョコレートです！<br>あ、こっちは私の分です。一緒に食べようと思って！<br>大好きな団長さんと、美味しいものを食べられる毎日……。<br>そんな毎日をくれて、ありがとうございます！　大好きです！<br>ヒマワリより<br>,2,background/valentinecard_3.png,accent/valentineaccent_2.png,0,0,,0,
21,2,111501,団長さんへ<br>日頃の感謝を込めて、バレンタインチョコを贈ります。<br>いつも妹たちを可愛がってくれて、ありがとうございます。<br>それと、私自身もたくさん甘えさせてもらって……。<br>これからもよろしくお願いしますね、団長さん。大好きですよ。<br>ホワイトパンジー<br>,2,background/valentinecard_5.png,accent/valentineaccent_4.png,0,0,,0,
22,2,111903,%user%団長さんへ<br>今日はバレンタインという事で、チョコレートをお渡しします。<br>……私だって、この日にチョコを渡す意味くらい知っていますとも。<br>いつもありがとうございます。お慕いしてます、団長さん。<br>このチョコと共に、私の気持ちも受け取ってもらえませんか？<br>ロイヤルプリンセス<br>,5,background/valentinecard_2.png,accent/valentineaccent_6.png,0,0,,0,
23,2,122701,団長へ<br>これをやろう。チョコレートだ。<br>決して、褒美や施しなどではないぞ？<br>貴公を一人前の男と認め、愛情を捧げるためのものだ。<br>バレンタインとは、そういう儀式なのだろう？<br>カサブランカ<br>,2,background/valentinecard_6.png,accent/valentineaccent_1.png,0,0,,0,
24,2,132501,%user%殿へ<br>今日は女性が男性にチョコレートを贈る日だと聞く。<br>何度でも言うが、私は女である前に騎士だ……が、<br>愛情だけではなく、日頃の感謝や友情の証として贈っても良いそうだ。<br>あ、愛情も……その、少しな、少しだけ入っているぞ！<br>ハクモクレン<br>,5,background/valentinecard_8.png,accent/valentineaccent_1.png,0,0,,0,
25,2,111101,団長さんへ<br>遅くなってごめんな、団長さん！　チョコのお届けだ！<br>本当はチェリーセージの部隊に頼もうと思ったんだけど、<br>やっぱりこういう日は、そういうのじゃないからな！<br>ちょっと遅くなっても、あたしの想いは変わらず熱々だ！<br>サルビア<br>,2,background/valentinecard_3.png,accent/valentineaccent_2.png,0,0,,0,
26,2,152701,%user%団長へ！<br>はーいっ、チョコレートどーぞーっ！<br>どう、目立つでしょ？　一番大きくて派手なやつにしたんだよ！<br>あたしの愛情も一番目立つように、ほら、ハート型！<br>へへっ、いつもありがとね、団長！<br>ヘリコニア<br>,2,background/valentinecard_4.png,accent/valentineaccent_4.png,0,0,,0,
27,2,131909,%user%団長さんへ<br>ハッピーバレンタインですっ！<br>いつも自由気ままなあたしを見てくれて、ありがとうございます！<br>でも、このチョコだけは真面目に作ったんですよ？<br>大好きな団長さんのために頑張りました！　食べてくださいね！<br>ユキヤナギ<br>,2,background/valentinecard_3.png,accent/valentineaccent_3.png,0,0,,0,
